0.005934386789589617	-0.0008722943878113227	0.3309316102513488	0.0	0.0	0.0	0.9999982634837146	-0.00023990426808183536	0.0013049675086490046	-0.0013086387501307405	0.0	0.0	0.0
0.005933743148752587	-0.0008726322276243977	0.3309319600149324	-0.0006436084585362273	-0.00033780216668758973	0.0003497884613948459	0.9999791429124165	-0.00027665675237057205	0.0013153140268304655	-0.0013079124806286851	-0.03677219750526838	0.010323379146565228	0.0006557802212214188
0.0059325201968714715	-0.000873128223474446	0.3309321913545584	-0.001222864084349407	-0.00049593892508749	0.0002314238706652359	0.999965863377408	-0.0003395610422600337	0.0013302718171554384	-0.0013062328258075582	-0.06293166177727717	0.014892973221858207	0.0015837320662907188
0.005930774655562717	-0.0008736448353976934	0.33093208798768553	-0.0017454101344607342	-0.0005165956386600504	-0.00010321757649773589	0.9999601321002295	-0.00041326785734882793	0.0013488749471454232	-0.0013040887833513945	-0.0737385859007395	0.01851441557100034	0.002044893571747851
0.005928547522764391	-0.0008741188084318547	0.33093151340340526	-0.0022269798016213175	-0.0004740327972124811	-0.0005743667032124553	0.9999584343954162	-0.000489353406464148	0.00137120226411233	-0.0013019407632493929	-0.07612114482219058	0.022230333697247983	0.0020524772194672183
0.0059258746900888205	-0.0008745309566813313	0.3309303666767049	-0.0026726761430944483	-0.00041229958727965604	-0.001146433375990296	0.9999579009957341	-0.0005652960672721047	0.001397055580458071	-0.0013000971374512638	-0.0759820143847253	0.02575525280639186	0.0017515131039957986
0.005922788774051026	-0.0008748776588737886	0.33092856815560295	-0.003085768505457621	-0.0003469558243364895	-0.0017981436561898996	0.9999573165775919	-0.000641230782501251	0.0014259100566825283	-0.0012987562116892476	-0.07597737001972972	0.028756919181882598	0.001250436771507944
0.00591931870720595	-0.000875157239832868	0.33092605425942717	-0.003469936763785418	-0.0002799483689628826	-0.0025134278068026012	0.9999564586237519	-0.0007178746841273512	0.0014571437964510515	-0.00129806042854087	-0.0766890259093999	0.03113619520649667	0.000605429546988107
0.005915489587384337	-0.0008753664778020949	0.33092277511481266	-0.0038290132810240023	-0.00020973093125465516	-0.0032785806887747023	0.9999554294666806	-0.0007957617318231699	0.0014901950072083074	-0.0012981255285299908	-0.07793372446960432	0.03295297350958848	-0.0001562121357193558
0.005911323045336539	-0.0008755010344456165	0.33091869286500764	-0.004166463589643218	-0.00013518581641176682	-0.00408158753109333	0.9999543482742976	-0.0008751510162133343	0.001524611732644599	-0.0012990500477337058	-0.07943670289723544	0.03431741747967728	-0.0010168865334405103
0.00590683782640746	-0.0008755564639365214	0.3309137801009242	-0.004485171778883987	-5.620384076481607e-5	-0.0049120019746517335	0.9999532786190438	-0.0009561293941291683	0.0015600439740876394	-0.0013009166040842122	-0.08102588669816695	0.03533178358469442	-0.0019604841729661186
0.00590205034536287	-0.0008755287843189007	0.33090801839266226	-0.004787467182731179	2.6752745281064274e-5	-0.005760845710909337	0.9999522411468768	-0.0010387063382172716	0.0015962202063607984	-0.0013037917359036686	-0.08262403307379818	0.03607470527168451	-0.002970846951449418
0.005896975128533703	-0.0008754146176982998	0.3309013969809878	-0.005075237101611802	0.00011308127826956917	-0.00662044870501014	0.9999512375812394	-0.0011228612954243546	0.001632926740458417	-0.0013077265049828543	-0.08420122316323202	0.036604081955350844	-0.004032459252801149
0.005891625146806082	-0.000875211124845687	0.3308939116477119	-0.005350036023690081	0.00020224435466974978	-0.007484270423896336	0.999950265178095	-0.0012085589541869766	0.0016699935738345797	-0.0013127579108572385	-0.08574277702124598	0.03696362055022746	-0.00513122488837346
0.005886012068881143	-0.0008749158927606897	0.33088556374747097	-0.0056131653830652625	0.0002938169667515306	-0.008346738499066354	0.9999493219682308	-0.0012957518158226843	0.001707285079851198	-0.0013189106432121228	-0.08723656780877603	0.0371877046845788	-0.00625479667939063
0.005880146460859487	-0.0008745268385647448	0.33087635937234955	-0.005865727223801671	0.0003874702056198452	-0.009203115905020126	0.9999484074310113	-0.001384380450114444	0.0017446934088504644	-0.0013261988167779606	-0.08867071293030368	0.03730411674246727	-0.007392560653834538
0.005874037948635692	-0.0008740421399834569	0.3308663086242901	-0.006108661358977208	0.00048294465964762484	-0.010049393176433337	0.9999475218609265	-0.0014743746031594764	0.0017821333186165101	-0.001334627537694442	-0.09003442984465188	0.03733546866332794	-0.008535470826544623
0.005867695352442138	-0.0008734601855106557	0.330855424977119	-0.006342773187111248	0.0005800307067012036	-0.010882198791563543	0.9999466657711314	-0.0015656551813600028	0.0018195378829280588	-0.0013441942745345873	-0.09131891379945965	0.03730007917175266	-0.00967585590549292
0.005861126799112975	-0.0008727795366118096	0.3308437247154223	-0.0065687559419599474	0.0006785564528149565	-0.011698722322692489	0.9999458395993978	-0.0016581364710048794	0.001856854883141169	-0.001354890053204383	-0.09251757426543022	0.0372126562178872	-0.010807243846248857
0.005854339815956298	-0.000871998897513544	0.3308312264407428	-0.006787209060074919	0.0007783801324415453	-0.012496647115761567	0.999945043620752	-0.0017517281610649176	0.0018940437982530617	-0.001366700501617572	-0.09362583881712895	0.037084895507130844	-0.011924211551889064
0.005847341409336279	-0.0008711170905779363	0.33081795063736996	-0.006998653451700741	0.0008793845165628569	-0.013274090698551767	0.99994427794377	-0.001846337025659111	0.0019310733226567216	-0.0013796067650095173	-0.0946408134468782	0.036926008591271216	-0.013022255176466564
